"set","same_direction_bh_timepoints","opposite_direction_bh_timepoints","both_bh_timepoints","pah_direction","pah_fdr"
"GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER",0,0,0,"Down",0.919624052679115
"GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",0,0,0,"Down",0.919624052679115
"GOBP_SNO_S_RNA_METABOLIC_PROCESS",0,0,0,"Down",0.919624052679115
"GOBP_SNRNA_3_END_PROCESSING",0,0,0,"Down",0.919624052679115
"GOBP_T_CELL_HOMEOSTASIS",0,0,0,"Down",0.919624052679115
"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",0,0,0,"Down",0.919638308576639
"GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS",0,0,0,"Down",0.919638308576639
"GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING",0,0,0,"Down",0.919638308576639
"GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Up",0.919638308576639
"GOBP_HOMOLOGOUS_RECOMBINATION",0,0,0,"Up",0.919638308576639
"GOBP_LAMELLIPODIUM_ORGANIZATION",0,0,0,"Up",0.919638308576639
"GOBP_NON_MOTILE_CILIUM_ASSEMBLY",0,0,0,"Down",0.919638308576639
"GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX",0,0,0,"Down",0.919638308576639
"GOBP_POSITIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS",0,0,0,"Down",0.919638308576639
"GOBP_PROGESTERONE_METABOLIC_PROCESS",0,0,0,"Down",0.919638308576639
"GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION",0,0,0,"Down",0.919638308576639
"GOBP_TISSUE_HOMEOSTASIS",0,0,0,"Up",0.919638308576639
"GOBP_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT",0,0,0,"Up",0.919659413947476
"GOBP_NEURON_PROJECTION_MAINTENANCE",0,0,0,"Up",0.919659413947476
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION",0,0,0,"Up",0.920667847929265
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION",0,0,0,"Up",0.921000430770367
"GOBP_REGULATION_OF_TELOMERE_CAPPING",0,0,0,"Down",0.921224513062903
"GOBP_COPPER_ION_HOMEOSTASIS",0,0,0,"Up",0.921311039038514
"GOBP_GRANULOCYTE_ACTIVATION",0,0,0,"Up",0.922110562197657
"GOBP_INTERLEUKIN_12_PRODUCTION",0,0,0,"Up",0.922110562197657
"GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS",0,0,0,"Up",0.922110562197657
"GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION",0,0,0,"Up",0.922110562197657
"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS",0,0,0,"Down",0.922110562197657
"GOBP_REGULATION_OF_NEUROGENESIS",0,0,0,"Down",0.922110562197657
"GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION",0,0,0,"Down",0.922233236417853
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION",0,0,0,"Down",0.923359279600123
"GOBP_NUCLEAR_MEMBRANE_REASSEMBLY",0,0,0,"Down",0.923359279600123
"GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE",0,0,0,"Up",0.923359279600123
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL",0,0,0,"Up",0.923359279600123
"GOBP_ALCOHOL_METABOLIC_PROCESS",0,0,0,"Up",0.923386376966292
"GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",0,0,0,"Up",0.923386376966292
"GOBP_INTERLEUKIN_13_PRODUCTION",0,0,0,"Down",0.923386376966292
"GOBP_INTRACELLULAR_MRNA_LOCALIZATION",0,0,0,"Down",0.923386376966292
"GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",0,0,0,"Down",0.923386376966292
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.923386376966292
"GOBP_NEGATIVE_REGULATION_OF_ANOIKIS",0,0,0,"Up",0.923386376966292
"GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION",0,0,0,"Down",0.923386376966292
"GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",0,0,0,"Down",0.923386376966292
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION",0,0,0,"Up",0.923386376966292
"GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.923386376966292
"GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION",0,0,0,"Up",0.923386376966292
"GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.923386376966292
"GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS",0,0,0,"Down",0.923386376966292
"GOBP_SPONTANEOUS_SYNAPTIC_TRANSMISSION",0,0,0,"Up",0.923386376966292
"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",0,0,0,"Down",0.923557703323931
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",0,0,0,"Up",0.923557703323931
"GOBP_REGULATION_OF_CELL_PROJECTION_SIZE",0,0,0,"Up",0.923557703323931
"GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT",0,0,0,"Up",0.923557703323931
"GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION",0,0,0,"Up",0.923557703323931
"GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS",0,0,0,"Up",0.923660949995494
"GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS",0,0,0,"Down",0.923660949995494
"GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.923660949995494
"GOBP_POSITIVE_REGULATION_OF_RUFFLE_ASSEMBLY",0,0,0,"Up",0.923660949995494
"GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",0,0,0,"Down",0.923660949995494
"GOBP_REGULATION_OF_PROTEIN_SUMOYLATION",0,0,0,"Down",0.923660949995494
"GOBP_REGULATION_OF_STEM_CELL_DIVISION",0,0,0,"Up",0.923660949995494
"GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION",0,0,0,"Up",0.923660949995494
"GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT",0,0,0,"Down",0.923660949995494
"GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSPORT",0,0,0,"Down",0.92371796696511
"GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY",0,0,0,"Up",0.9238748177008
"GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION",0,0,0,"Up",0.9238748177008
"GOBP_DNA_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.924025633728445
"GOBP_HISTONE_DEACETYLATION",0,0,0,"Down",0.924025633728445
"GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE",0,0,0,"Up",0.924025633728445
"GOBP_LIPID_EXPORT_FROM_CELL",0,0,0,"Down",0.924025633728445
"GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS",0,0,0,"Up",0.924025633728445
"GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",0,0,0,"Down",0.924025633728445
"GOBP_MITOTIC_CYTOKINETIC_PROCESS",0,0,0,"Up",0.924025633728445
"GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS",0,0,0,"Down",0.924025633728445
"GOBP_MRNA_3_END_PROCESSING",0,0,0,"Up",0.924025633728445
"GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY",0,0,0,"Up",0.924025633728445
"GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY",0,0,0,"Down",0.924025633728445
"GOBP_PORE_COMPLEX_ASSEMBLY",0,0,0,"Down",0.924025633728445
"GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND",0,0,0,"Down",0.924025633728445
"GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",0,0,0,"Down",0.924025633728445
"GOBP_PROGRAMMED_NECROTIC_CELL_DEATH",0,0,0,"Up",0.924025633728445
"GOBP_PROTEIN_TARGETING_TO_PEROXISOME",0,0,0,"Up",0.924025633728445
"GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",0,0,0,"Down",0.924025633728445
"GOBP_REGULATION_OF_HEAT_GENERATION",0,0,0,"Down",0.924025633728445
"GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION",0,0,0,"Up",0.924025633728445
"GOBP_REGULATION_OF_RECEPTOR_INTERNALIZATION",0,0,0,"Up",0.924025633728445
"GOBP_RESPONSE_TO_VIRUS",0,0,0,"Up",0.924025633728445
"GOBP_RETROGRADE_AXONAL_TRANSPORT",0,0,0,"Up",0.924025633728445
"GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY",0,0,0,"Up",0.924231118477505
"GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",0,0,0,"Up",0.924231118477505
"GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION",0,0,0,"Down",0.924854849341081
"GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION",0,0,0,"Down",0.924854849341081
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION",0,0,0,"Up",0.925870625544868
"GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY",0,0,0,"Up",0.925912072592063
"GOBP_HEAT_GENERATION",0,0,0,"Down",0.925912072592063
"GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT",0,0,0,"Down",0.925912072592063
"GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",0,0,0,"Up",0.925912072592063
"GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS",0,0,0,"Up",0.925912072592063
"GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION",0,0,0,"Down",0.925912072592063
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS",0,0,0,"Down",0.925912072592063
"GOBP_TEMPERATURE_HOMEOSTASIS",0,0,0,"Up",0.925912072592063
"GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT",0,0,0,"Down",0.926136563335305
"GOBP_PURINE_NUCLEOTIDE_TRANSPORT",0,0,0,"Down",0.926136563335305
"GOBP_IMMUNOLOGICAL_MEMORY_FORMATION_PROCESS",0,0,0,"Down",0.927383984025919
"GOBP_MAINTENANCE_OF_ORGANELLE_LOCATION",0,0,0,"Up",0.927383984025919
"GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Up",0.927383984025919
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",0,0,0,"Up",0.927383984025919
"GOBP_POSITIVE_REGULATION_OF_SUPEROXIDE_ANION_GENERATION",0,0,0,"Up",0.927383984025919
"GOBP_REGULATION_OF_MACROAUTOPHAGY",0,0,0,"Down",0.927383984025919
"GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0,0,0,"Up",0.927389289210824
"GOBP_CDP_DIACYLGLYCEROL_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.927389289210824
"GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS",0,0,0,"Down",0.927389289210824
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.927389289210824
"GOBP_FRUCTOSE_METABOLIC_PROCESS",0,0,0,"Down",0.927389289210824
"GOBP_HYALURONAN_METABOLIC_PROCESS",0,0,0,"Up",0.927389289210824
"GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY",0,0,0,"Down",0.927389289210824
"GOBP_INNER_DYNEIN_ARM_ASSEMBLY",0,0,0,"Up",0.927389289210824
"GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.927389289210824
"GOBP_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT",0,0,0,"Up",0.927389289210824
"GOBP_MAMMALIAN_OOGENESIS_STAGE",0,0,0,"Down",0.927389289210824
"GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC",0,0,0,"Down",0.927389289210824
"GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE",0,0,0,"Down",0.927389289210824
"GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.927389289210824
"GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.927389289210824
"GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",0,0,0,"Up",0.927389289210824
"GOBP_ORGANELLE_FUSION",0,0,0,"Up",0.927389289210824
"GOBP_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.927389289210824
"GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",0,0,0,"Down",0.927389289210824
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0,0,0,"Down",0.927389289210824
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS",0,0,0,"Down",0.927389289210824
"GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY",0,0,0,"Up",0.927389289210824
"GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING",0,0,0,"Down",0.927389289210824
"GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY",0,0,0,"Down",0.927389289210824
"GOBP_PROTON_TRANSMEMBRANE_TRANSPORT",0,0,0,"Up",0.927389289210824
"GOBP_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.927389289210824
"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS",0,0,0,"Down",0.927389289210824
"GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0,0,0,"Down",0.927389289210824
"GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS",0,0,0,"Up",0.927389289210824
"GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS",0,0,0,"Down",0.927389289210824
"GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",0,0,0,"Up",0.927389289210824
"GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0,0,0,"Down",0.927389289210824
"GOBP_RESPONSE_TO_AMPHETAMINE",0,0,0,"Down",0.927389289210824
"GOBP_RESPONSE_TO_HYPEROXIA",0,0,0,"Up",0.927389289210824
"GOBP_SYNAPTIC_VESICLE_RECYCLING",0,0,0,"Down",0.927389289210824
"GOBP_UTP_METABOLIC_PROCESS",0,0,0,"Down",0.927389289210824
"GOBP_MAMMARY_GLAND_DEVELOPMENT",0,0,0,"Down",0.927478909487244
"GOBP_MRNA_TRANSCRIPTION",0,0,0,"Down",0.927478909487244
"GOBP_PROTEIN_DEMETHYLATION",0,0,0,"Down",0.927478909487244
"GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS",0,0,0,"Up",0.928033741318928
"GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",0,0,0,"Down",0.928229101467192
"GOBP_MEIOTIC_SISTER_CHROMATID_COHESION",0,0,0,"Down",0.928508509683656
"GOBP_MITOCHONDRION_MORPHOGENESIS",0,0,0,"Down",0.928508509683656
"GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT",0,0,0,"Up",0.928839285779422
"GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS",0,0,0,"Down",0.928839285779422
"GOBP_MACROPHAGE_MIGRATION",0,0,0,"Up",0.928839285779422
"GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",0,0,0,"Up",0.928839285779422
"GOBP_NEGATIVE_REGULATION_OF_COLLATERAL_SPROUTING",0,0,0,"Up",0.928839285779422
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION",0,0,0,"Down",0.928839285779422
"GOBP_NEURON_PROJECTION_EXTENSION",0,0,0,"Down",0.928839285779422
"GOBP_PODOSOME_ASSEMBLY",0,0,0,"Up",0.928839285779422
"GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION",0,0,0,"Down",0.928839285779422
"GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY",0,0,0,"Down",0.929325213655145
"GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS",0,0,0,"Up",0.929390336962575
"GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH",0,0,0,"Down",0.930438003323775
"GOBP_REGULATION_OF_MITOPHAGY",0,0,0,"Down",0.930438003323775
"GOBP_SPHINGOID_METABOLIC_PROCESS",0,0,0,"Up",0.930438003323775
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION",0,0,0,"Down",0.930589633298845
"GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS",0,0,0,"Down",0.930589633298845
"GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",0,0,0,"Up",0.930589633298845
"GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS",0,0,0,"Up",0.930589633298845
"GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.930589633298845
"GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION",0,0,0,"Down",0.930589633298845
"GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY",0,0,0,"Up",0.930589633298845
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",0,0,0,"Down",0.930589633298845
"GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",0,0,0,"Up",0.930589633298845
"GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION",0,0,0,"Up",0.930589633298845
"GOBP_REGULATION_OF_PINOCYTOSIS",0,0,0,"Up",0.930589633298845
"GOBP_RESPONSE_TO_UV_B",0,0,0,"Down",0.930589633298845
"GOBP_UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS",0,0,0,"Down",0.930589633298845
"GOBP_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DIFFERENTIATION",0,0,0,"Down",0.931540898792233
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",0,0,0,"Down",0.931540898792233
"GOBP_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION",0,0,0,"Up",0.931540898792233
"GOBP_VITAMIN_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.931540898792233
"GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH",0,0,0,"Down",0.932821637722733
"GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT",0,0,0,"Down",0.934041421497391
"GOBP_MAINTENANCE_OF_LOCATION_IN_CELL",0,0,0,"Up",0.934041421497391
"GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.934041421497391
"GOBP_PHOSPHOLIPID_TRANSLOCATION",0,0,0,"Up",0.934041421497391
"GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION",0,0,0,"Down",0.934041421497391
"GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION",0,0,0,"Up",0.934041421497391
"GOBP_PROTEIN_AUTO_ADP_RIBOSYLATION",0,0,0,"Down",0.934041421497391
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION",0,0,0,"Down",0.934041421497391
"GOBP_REGULATION_OF_ANOIKIS",0,0,0,"Down",0.934041421497391
"GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT",0,0,0,"Up",0.934041421497391
"GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0,0,0,"Down",0.934041421497391
"GOBP_CELLULAR_RESPONSE_TO_PURINE_CONTAINING_COMPOUND",0,0,0,"Up",0.935351943270033
"GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS",0,0,0,"Up",0.935351943270033
"GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE",0,0,0,"Up",0.935351943270033
"GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.935351943270033
"GOBP_KETONE_CATABOLIC_PROCESS",0,0,0,"Down",0.935351943270033
"GOBP_LEUKOCYTE_MIGRATION",0,0,0,"Up",0.935351943270033
"GOBP_MIRNA_PROCESSING",0,0,0,"Up",0.935351943270033
"GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT",0,0,0,"Up",0.935351943270033
"GOBP_REGULATION_OF_GASTRULATION",0,0,0,"Up",0.935351943270033
"GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE",0,0,0,"Up",0.935351943270033
"GOBP_ANIMAL_ORGAN_MATURATION",0,0,0,"Down",0.935352281545109
"GOBP_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",0,0,0,"Down",0.935352281545109
"GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0,0,0,"Down",0.935352281545109
"GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",0,0,0,"Down",0.935352281545109
"GOBP_PROTEIN_TARGETING_TO_VACUOLE",0,0,0,"Up",0.935352281545109
"GOBP_PRO_B_CELL_DIFFERENTIATION",0,0,0,"Up",0.935352281545109
"GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION",0,0,0,"Up",0.935352281545109
"GOBP_RRNA_CATABOLIC_PROCESS",0,0,0,"Down",0.935352281545109
"GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.937015759215318
"GOBP_APOPTOTIC_CELL_CLEARANCE",0,0,0,"Up",0.937015759215318
"GOBP_LENS_FIBER_CELL_DEVELOPMENT",0,0,0,"Down",0.937015759215318
